id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
6762816195,42579,3,2.0,1330,2250,1.0,0,0,4,7,665,665,1922,0,110033,28.7199,77.0167,895,2500,1,79,7260000
6762816196,42579,4,2.25,1255,15792,2.0,0,0,4,9,1255,0,1979,0,110020,28.537,76.8589,1255,19610,2,52,7260000
6762816308,42579,4,2.75,1405,8837,1.0,0,0,4,8,820,585,1978,0,110003,28.6812,77.2247,1200,5620,3,66,7200000
6762816473,42579,4,2.0,1545,43560,1.0,0,0,4,7,795,750,1974,0,110022,28.4526,77.1703,1280,44213,3,60,7140000
6762816474,42579,4,2.5,1455,3643,2.0,0,0,3,8,1455,0,1998,0,110007,28.8636,76.8813,1210,3090,2,62,7140000
6762816562,42579,3,2.5,1055,1935,2.0,0,0,3,9,1055,0,2004,0,110011,28.4839,77.3324,1150,1935,1,55,7080000
6762816803,42579,4,2.75,1165,3351,1.5,0,0,3,7,855,310,1983,0,110052,28.7111,76.8613,1030,3750,2,69,6960000
6762816943,42579,4,3.5,1965,8485,2.0,0,0,3,9,1965,0,1997,0,110057,28.5178,77.145,1370,8609,2,75,6900000
6762816944,42579,3,2.5,1620,16830,2.0,0,0,3,8,1620,0,2001,0,110016,28.7444,77.2382,935,21780,1,55,6900000
6762817340,42579,5,2.5,1440,4500,1.0,0,0,5,8,720,720,1966,0,110028,28.7729,77.2439,1005,4500,3,59,6720000
6762817392,42579,4,2.5,1325,3600,2.0,0,0,3,8,1125,200,1979,0,110039,28.7232,76.8671,1055,3634,3,70,6719400
6762817763,42579,4,2.25,1210,2520,1.0,0,0,4,8,675,535,1985,0,110020,28.695,77.3032,1080,8799,1,67,6588000
6762817837,42579,4,1.75,955,3365,1.0,0,0,4,7,605,350,1953,0,110009,28.8284,77.3092,890,3175,2,55,6540000
6762817899,42579,3,2.5,770,628,3.0,0,0,3,8,770,0,2004,0,110029,28.4377,77.1307,750,675,3,78,6516000
6762818026,42579,3,2.5,1250,2101,2.0,0,0,3,8,1250,0,2001,0,110007,28.5588,77.091,1230,2399,3,78,6478800
6762818130,42579,3,2.0,1370,11752,2.0,0,4,3,10,1370,0,1988,0,110040,28.5192,76.8724,1400,8200,1,74,6420000
6762818267,42579,3,2.5,985,3147,2.0,0,0,3,7,985,0,2011,0,110007,28.8742,77.131,1355,3004,2,57,6360000
6762818736,42579,3,1.75,785,5469,1.0,0,0,3,8,600,185,1974,0,110003,28.5869,77.0547,880,5100,3,59,6180000
6762818830,42579,4,2.5,1300,2253,2.0,0,0,3,9,1300,0,2005,0,110055,28.7517,77.2364,1235,3020,1,50,6144000
6762819024,42579,2,2.5,950,2435,2.0,0,0,3,8,950,0,2005,0,110046,28.7287,77.0519,820,2390,3,71,6059700
6762819106,42579,2,2.0,625,1680,1.0,0,0,3,7,625,0,1957,0,110029,28.5018,77.1918,625,1680,1,64,6000000
6762819595,42579,4,2.5,1405,3148,2.0,0,0,3,9,1405,0,2013,0,110016,28.5147,76.9007,1425,3070,1,60,5850000
6762819640,42579,5,1.75,1070,21562,1.0,0,2,4,7,610,460,1962,0,110012,28.535,76.9165,1260,7338,1,53,5820000
6762820409,42579,5,1.75,1420,5110,1.0,0,0,4,7,1105,315,1954,0,110052,28.5973,76.9199,1000,4875,3,53,5544000
6762820420,42579,4,1.0,630,4252,1.5,0,0,5,7,630,0,1951,0,110052,28.5125,76.8728,740,4050,3,51,5532000
6762820573,42579,3,2.5,1025,2847,2.0,0,2,3,8,1025,0,2004,0,110007,28.4094,77.1207,1340,3593,1,78,5484000
6762821193,42579,3,2.0,860,7500,1.0,0,0,3,9,860,0,2011,0,110042,28.8221,77.247,950,7668,3,78,5292000
6762821240,42579,3,2.25,940,3994,1.0,0,0,3,7,640,300,1982,0,110023,28.8635,77.1552,910,3707,1,52,5280000
6762821241,42579,4,2.5,1610,4128,2.0,0,0,3,8,1305,305,2006,0,110016,28.564,77.1375,1250,4736,2,70,5280000
6762821474,42579,3,2.5,889,73911,2.0,0,0,3,7,889,0,1999,0,110042,28.5625,77.1903,1420,21838,1,68,5220000
6762821578,42579,4,2.5,1586,2516,2.0,0,0,3,8,1586,0,2014,0,110019,28.4034,77.0198,1352,2616,3,68,5190000
6762822015,42579,4,2.5,1160,2127,2.0,0,0,3,8,1160,0,2004,0,110016,28.7265,77.031,1165,2301,2,53,5076000
6762822163,42579,4,2.5,1375,2883,2.0,0,0,3,9,1375,0,2005,0,110025,28.7962,77.0071,1400,2688,1,77,5038800
6762822482,42579,3,1.0,510,3451,1.0,0,0,3,7,510,0,1951,0,110009,28.4704,77.2061,720,3339,2,68,4920000
6762822552,42579,2,1.75,740,2000,1.0,0,0,4,6,370,370,1925,0,110006,28.4766,76.9308,530,2000,3,77,4908000
6762822700,42579,3,2.5,845,804,2.0,0,0,3,8,575,270,2014,0,110011,28.7792,76.8565,845,930,3,53,4857156
6762822829,42579,5,2.5,1255,3762,1.5,0,0,4,7,855,400,1929,0,110035,28.6958,77.1481,635,3370,3,53,4800000
6762823808,42579,3,2.0,815,3900,1.0,0,0,5,7,815,0,1950,0,110023,28.4215,77.3212,735,3900,2,74,4518000
6762824332,42579,3,1.75,870,4212,1.0,0,0,5,7,520,350,1954,0,110039,28.6988,77.1547,685,4212,2,80,4374000
6762824427,42579,2,1.0,390,2100,1.0,0,0,3,6,390,0,1920,0,110053,28.5483,77.2415,810,3000,2,60,4320000
6762825067,42579,3,1.75,860,4433,1.0,0,0,3,8,660,200,1985,0,110047,28.577,77.1864,1100,4585,3,80,4176000
6762825112,42579,4,2.75,1345,4225,2.0,0,0,3,8,1345,0,1998,0,110071,28.7695,77.0987,1320,4620,3,55,4155480
6762825156,42579,3,2.5,680,744,2.0,0,0,3,8,680,0,2007,0,110067,28.7892,77.2092,680,844,1,66,4140000
6762825301,42579,3,2.25,875,4450,2.0,0,0,4,8,875,0,1977,0,110047,28.5922,77.2621,840,3955,1,52,4092000
6762825509,42579,4,2.0,795,4389,1.0,0,0,3,8,795,0,2001,0,110057,28.8546,76.9624,1045,4800,3,72,4044000
6762825580,42579,3,1.0,690,3735,1.0,0,0,5,7,690,0,1965,0,110039,28.5951,77.0181,720,3736,3,78,4020000
6762825662,42579,2,1.0,440,6000,1.0,0,0,3,7,440,0,1939,0,110039,28.7705,76.9619,980,4697,3,61,4014600
6762825734,42579,3,1.75,830,5000,1.0,0,0,3,7,830,0,1972,0,110057,28.6323,77.0761,885,5000,2,53,3975504
6762825932,42579,4,1.75,995,3597,1.0,0,0,4,8,700,295,1978,0,110047,28.8308,77.2925,910,3700,3,73,3936000
6762826020,42579,4,2.5,1115,4250,2.0,0,0,3,8,1115,0,1994,0,110071,28.8357,77.0226,1135,4385,1,74,3900000
6762826269,42579,3,1.75,1150,6000,1.0,0,0,3,8,885,265,1942,0,110039,28.442,77.0372,1015,3000,2,52,3840000
6762826485,42579,2,1.0,505,3669,2.0,0,0,4,7,505,0,1981,0,110055,28.8495,77.2802,610,3859,3,62,3780000
6762826486,42579,3,2.5,630,1383,2.0,0,0,3,8,630,0,1999,0,110016,28.7963,77.1077,655,1383,3,52,3780000
6762826574,42579,2,2.5,930,858,2.0,0,0,3,7,930,0,2003,0,110025,28.7798,77.1177,930,3179,3,52,3779400
6762826698,42579,3,1.75,780,41164,1.0,0,0,3,7,780,0,1974,0,110072,28.4964,77.2804,1050,102801,3,56,3720000
6762826797,42579,3,1.0,640,4828,1.0,0,0,4,6,460,180,1959,0,110047,28.7865,77.0953,670,4404,2,59,3708000
6762826810,42579,3,2.0,800,6600,1.0,0,0,3,7,800,0,1990,0,110026,28.8081,77.1908,680,5760,1,56,3702600
6762826867,42579,3,2.0,580,3608,1.0,0,0,3,7,580,0,1969,0,110034,28.5388,76.8928,935,4552,2,54,3672000
6762826906,42579,4,2.5,1115,2500,2.0,0,0,3,8,1115,0,2003,0,110070,28.8571,76.9393,1115,3068,3,54,3660000
6762826907,42579,3,2.5,630,811,3.0,0,0,3,8,630,0,2009,0,110039,28.4239,77.0522,670,594,1,68,3660000
6762826908,42579,4,2.5,1160,2341,2.0,0,0,3,7,1160,0,2007,0,110036,28.472,77.0974,1115,2875,3,80,3660000
6762827102,42579,5,2.5,1046,5175,1.5,0,0,5,7,1046,0,1963,0,110047,28.658,77.3329,760,5175,3,71,3600000
6762827369,42579,3,2.0,905,5265,1.0,0,2,3,8,905,0,1991,0,110071,28.6764,77.3353,955,5225,2,58,3540000
6762827774,42579,4,2.0,880,4050,1.0,0,1,3,7,390,490,1925,2004,110053,28.7097,77.2756,755,2750,3,79,3420000
6762827841,42579,3,2.25,1040,1025,1.5,0,0,3,7,775,265,2003,0,110036,28.4081,77.0078,1040,1137,2,71,3408000
6762827942,42579,4,2.75,1115,5080,1.0,0,0,3,7,700,415,1968,0,110058,28.861,77.332,870,5040,2,59,3360000
6762828125,42579,4,2.5,925,2940,2.0,0,0,3,8,925,0,1998,0,110024,28.4214,77.1947,1185,3250,1,73,3324000
6762828191,42579,3,2.25,820,3022,2.0,0,0,3,7,820,0,1996,0,110075,28.4687,77.0465,800,3709,1,70,3300000
6762828192,42579,3,2.5,1108,4009,2.0,0,0,3,7,1108,0,2009,0,110040,28.4067,77.2008,735,4018,2,71,3300000
6762828556,42579,3,1.75,825,3903,1.0,0,0,3,7,825,0,1986,0,110068,28.6721,76.8583,905,4237,2,64,3210000
6762829355,42579,3,2.0,630,562,2.0,0,0,3,7,405,225,2011,0,110035,28.8475,76.9231,630,586,2,78,2988000
6762829755,42579,3,1.0,490,3780,1.0,0,0,3,7,490,0,1951,0,110067,28.7197,77.2648,650,3780,2,58,2850024
6762830088,42579,3,1.75,1190,6340,1.0,0,0,1,6,690,500,1918,0,110053,28.7949,77.1728,860,3188,1,73,2724000
6762830556,42579,5,1.75,1170,4574,2.0,0,0,3,7,1170,0,1957,0,110044,28.4064,77.0321,695,5009,2,50,2520000
6762830629,42579,3,1.75,535,3600,1.0,0,0,3,7,535,0,1994,0,110065,28.6602,77.1003,740,3600,1,78,2496000
6762830695,42579,4,2.0,1100,6660,1.0,0,0,3,6,550,550,1944,0,110058,28.6206,77.3026,665,3049,3,65,2460000
6762830794,42579,3,2.0,645,2878,1.0,0,0,3,7,645,0,1994,0,110024,28.6395,77.1658,790,3399,1,63,2400000
6762830947,42579,3,1.0,535,3220,1.0,0,0,4,7,535,0,1971,0,110019,28.4347,77.0491,595,3266,1,71,2328000
6762831158,42579,4,1.75,895,3587,1.5,0,0,3,6,705,190,1900,0,110058,28.7285,76.9102,895,4208,1,75,2148000
6762831284,42579,3,1.0,600,3605,1.0,0,0,4,6,600,0,1977,0,110068,28.6415,76.9969,600,3825,1,76,2016000
6762831415,42579,3,1.0,451,5232,1.0,0,0,3,7,451,0,1965,0,110044,28.7673,77.3392,755,3605,3,60,1824000
6762831478,42579,3,1.0,545,5057,1.0,0,0,4,7,545,0,1955,0,110075,28.6329,77.0687,690,3900,2,73,1680000
6762810370,42580,5,4.75,1970,3533,2.0,0,0,3,10,1615,355,2008,0,110049,28.4717,77.0859,955,3867,2,59,20400000
6762810669,42580,4,3.5,1615,3600,1.0,0,1,3,10,820,795,2000,0,110010,28.7112,77.0993,1330,3600,1,66,16680000
6762810831,42580,4,3.5,2040,7225,2.0,0,2,3,12,1605,435,1998,0,110028,28.4827,77.2921,2040,6057,3,65,15480000
6762810848,42580,4,4.0,2195,8916,1.0,0,0,4,11,1215,980,1994,0,110016,28.8187,77.152,1545,6184,1,56,15360000
6762811044,42580,4,2.75,1510,4311,2.0,0,0,3,9,1510,0,1976,2003,110049,28.6943,77.1968,1530,7151,1,71,14280000
6762811045,42580,3,3.5,1690,1666,3.0,0,0,3,10,1400,290,2008,0,110045,28.4755,77.0447,1395,2500,1,78,14280000
6762811092,42580,4,2.5,1930,5180,2.0,0,2,4,10,1470,460,1985,0,110028,28.8619,76.8645,1860,6577,2,66,13920000
6762811115,42580,4,3.5,2270,9883,2.0,0,0,3,11,2100,170,1998,0,110028,28.6488,77.3155,1995,6440,3,51,13800000
6762811194,42580,5,3.5,3675,6115,2.0,0,4,3,11,2375,1300,2001,0,110007,28.435,77.3246,2690,6293,1,52,13320000
6762811443,42580,4,1.75,1300,20520,1.5,0,0,4,8,1300,0,1965,0,110010,28.7009,77.3246,1375,18659,1,77,12240000
6762811461,42580,4,2.5,1240,6344,1.0,0,0,4,9,910,330,1967,0,110049,28.5215,77.3218,1455,5989,1,72,12120000
6762811558,42580,3,4.0,1275,1950,2.0,0,2,3,8,1025,250,1940,2003,110033,28.7858,77.2576,1170,3200,3,80,11880000
6762811629,42580,4,2.5,1620,17541,2.0,0,0,4,9,1620,0,1978,0,110051,28.7926,77.1923,1670,12250,2,57,11700000
6762812824,42580,3,2.5,1295,10747,2.0,0,0,4,8,1295,0,1991,0,110020,28.8699,77.2723,1295,5360,3,54,9780000
6762813072,42580,4,2.5,1615,9596,1.0,0,3,4,8,1000,615,1973,0,110021,28.6409,77.1503,1615,6710,2,76,9540000
6762813114,42580,2,3.0,1280,491139,1.0,0,0,3,8,1280,0,2004,0,110042,28.6184,76.9172,810,20473,2,60,9480000
6762813224,42580,4,2.5,1570,7210,2.0,0,0,3,10,1570,0,1994,0,110021,28.7617,77.0456,1570,8708,1,69,9360000
6762813297,42580,5,2.0,1770,4985,2.0,0,3,3,9,1770,0,1970,0,110023,28.4636,77.3356,1140,3597,2,75,9300000
6762814160,42580,3,2.0,880,2700,1.0,0,0,5,7,580,300,1927,0,110029,28.6625,77.0256,820,2700,3,53,8580000
6762815780,42580,3,1.75,800,4567,1.0,0,0,5,7,800,0,1955,0,110028,28.6622,77.2839,790,4900,1,60,7500000
6762815958,42580,4,2.25,1265,4368,1.0,0,0,4,7,605,660,1958,0,110030,28.4429,76.8966,860,4250,2,59,7416000
6762816001,42580,4,2.5,1060,1860,2.0,0,0,3,8,1060,0,2004,0,110011,28.6006,77.0171,1085,1860,3,62,7380000
6762816309,42580,4,2.5,1505,3976,2.0,0,0,3,9,1505,0,2000,0,110055,28.8096,77.0255,1335,3101,1,58,7200000
6762816453,42580,4,2.5,1170,3938,2.0,0,0,3,9,1170,0,2004,0,110023,28.811,76.8758,960,4558,2,58,7164000
6762816475,42580,3,1.0,780,1980,1.5,0,0,4,7,780,0,1907,0,110056,28.4476,76.9095,640,1980,1,63,7140000
6762817130,42580,4,2.5,1170,4124,2.0,0,0,3,8,1170,0,1989,0,110020,28.4435,76.9466,1070,4981,1,65,6834000
6762818131,42580,4,1.5,790,2500,1.5,0,0,3,7,695,95,1945,0,110027,28.5261,77.2689,790,2500,3,61,6420000
6762818132,42580,2,1.0,490,2060,1.0,0,0,3,7,415,75,1950,2014,110005,28.8199,76.8817,880,2060,3,65,6420000
6762818603,42580,3,2.25,605,625,3.0,0,0,3,8,605,0,2014,0,110027,28.4619,76.9994,890,2500,2,59,6240000
6762818709,42580,2,1.75,820,1545,1.0,0,0,4,7,455,365,1925,0,110005,28.7456,76.8551,755,2060,2,70,6192000
6762819738,42580,2,2.25,675,624,2.0,0,0,3,7,590,85,2000,0,110013,28.4486,77.1978,880,1680,3,66,5784000
6762819855,42580,3,2.0,755,1875,1.5,0,0,4,7,755,0,1928,0,110009,28.6991,77.1602,750,2500,1,54,5750400
6762819956,42580,3,1.75,630,5032,1.0,0,0,3,7,630,0,1954,2014,110028,28.5709,77.1725,660,5139,2,73,5700000
6762820386,42580,3,2.5,1005,2097,2.0,0,0,3,8,1005,0,1998,0,110034,28.7787,77.0372,1005,2889,3,71,5556000
6762820560,42580,3,1.5,785,6098,1.0,0,0,4,7,785,0,1972,0,110026,28.5122,76.9541,870,6098,1,64,5496000
6762820731,42580,5,1.75,915,23958,1.5,0,0,3,6,915,0,1948,0,110026,28.7068,77.2102,1005,6567,3,54,5424000
6762820732,42580,3,1.5,625,2000,1.0,0,0,3,7,625,0,1955,0,110006,28.5131,77.2556,515,2000,3,64,5424000
6762820806,42580,3,1.0,725,1675,1.5,0,0,4,7,725,0,1919,0,110067,28.7426,76.9193,670,2127,2,60,5400000
6762821014,42580,3,1.0,685,3000,1.0,0,0,5,7,615,70,1944,0,110062,28.8194,77.0934,685,2760,1,70,5364000
6762821072,42580,3,2.25,900,5600,1.0,0,0,3,8,635,265,1979,0,110003,28.4609,76.9744,970,5625,3,63,5340000
6762821161,42580,3,1.5,900,4151,1.0,0,0,3,7,600,300,1957,0,110039,28.816,76.9341,900,4085,3,73,5310000
6762821316,42580,3,2.5,1170,2585,2.0,0,0,3,8,1170,0,2013,0,110026,28.6849,77.2172,1395,2842,2,60,5279880
6762821589,42580,3,1.75,920,3675,1.0,0,0,3,8,655,265,1976,0,110034,28.461,77.119,930,3500,1,78,5185200
6762821867,42580,3,1.0,490,2400,1.5,0,0,3,7,490,0,1926,0,110053,28.6052,76.9581,1015,3600,3,73,5100000
6762822181,42580,3,1.5,750,4136,1.0,0,0,4,7,750,0,1958,0,110052,28.4772,77.005,815,4135,2,55,5028000
6762822483,42580,3,1.5,875,16250,1.0,0,0,4,7,875,0,1966,0,110012,28.7362,77.3333,910,51400,1,53,4920000
6762823083,42580,4,2.5,1060,107593,2.0,0,0,2,7,1060,0,1983,0,110042,28.7643,77.2743,1000,107593,1,62,4756800
6762823482,42580,4,3.0,1045,2551,1.0,0,0,3,7,675,370,1994,0,110035,28.4508,77.29,1045,2551,2,54,4620000
6762823483,42580,3,3.5,950,2402,2.0,0,0,3,8,780,170,1999,0,110062,28.6429,77.08,680,2400,2,69,4620000
6762823553,42580,3,2.25,715,400,2.0,0,0,3,8,570,145,2011,0,110017,28.791,77.1619,715,693,1,62,4608000
6762823818,42580,3,1.75,740,3780,1.0,0,0,3,6,550,190,1920,1985,110006,28.8494,77.0384,755,3625,1,51,4511400
6762823857,42580,4,1.75,1095,4612,1.0,0,0,4,7,625,470,1959,0,110060,28.6465,76.8889,1095,4612,1,56,4500000
6762823858,42580,3,1.0,980,3977,1.0,0,0,4,7,630,350,1963,0,110052,28.8561,77.0505,925,4109,1,54,4500000
6762824428,42580,4,2.5,1600,3641,2.0,0,0,3,9,1600,0,2007,0,110073,28.6571,77.147,1515,3645,1,52,4320000
6762824565,42580,3,1.5,625,3597,1.0,0,0,4,7,625,0,1969,0,110034,28.5892,76.9936,670,3621,3,58,4296000
6762824654,42580,2,1.0,480,3125,1.0,0,0,3,6,480,0,1916,0,110017,28.8071,77.274,675,3125,3,68,4260000
6762825157,42580,5,3.0,1040,3075,1.0,0,0,3,7,520,520,1950,0,110009,28.6366,76.9256,710,3075,1,66,4140000
6762825332,42580,4,2.5,1080,2727,2.0,0,0,3,7,1080,0,2003,0,110055,28.6265,77.0336,1080,2628,3,58,4080000
6762825333,42580,3,2.5,1085,4899,2.0,0,0,3,7,1085,0,1995,0,110025,28.6353,76.9125,1010,4060,1,71,4080000
6762825581,42580,3,1.75,785,3750,1.0,0,1,3,7,650,135,1953,0,110054,28.8065,77.0524,795,3830,2,58,4020000
6762825953,42580,2,2.0,720,4212,1.0,0,0,4,6,720,0,1942,1983,110058,28.7993,76.8698,715,6018,3,78,3926400
6762826699,42580,3,2.0,1005,6475,1.0,0,0,3,8,1005,0,1953,0,110034,28.5937,76.9863,745,5090,1,69,3720000
6762827103,42580,3,2.25,980,792,2.0,0,0,3,7,875,105,2003,0,110053,28.56,77.0504,880,979,3,57,3600000
6762827342,42580,3,1.75,665,5261,1.0,0,0,3,7,500,165,1981,0,110043,28.6361,77.0891,660,4387,3,53,3546000
6762827730,42580,2,1.0,585,3271,1.0,0,0,3,7,585,0,1913,0,110017,28.6749,77.1218,775,3612,2,68,3432000
6762828193,42580,3,1.0,625,3827,1.0,0,0,3,7,500,125,1952,0,110023,28.5144,76.9875,655,3675,1,77,3300000
6762828194,42580,2,1.75,465,3540,1.0,0,0,3,6,465,0,1923,2006,110035,28.7811,77.1115,550,3840,3,52,3300000
6762828325,42580,3,2.0,770,4626,1.0,0,0,3,7,770,0,1998,0,110025,28.6335,77.1045,1035,3125,1,74,3270000
6762828524,42580,4,1.75,910,6800,1.5,0,0,3,7,560,350,1959,0,110069,28.5603,77.0081,905,5985,2,60,3222000
6762828627,42580,3,2.0,690,4268,2.0,0,0,4,7,690,0,1955,0,110063,28.4513,77.2651,630,4375,1,76,3180000
6762828982,42580,3,2.0,835,2220,1.0,0,0,3,7,835,0,2014,0,110071,28.5146,77.1228,835,2311,3,80,3080436
6762830795,42580,4,1.0,535,3733,1.5,0,0,3,7,535,0,1944,0,110066,28.8557,77.0161,580,3733,3,76,2400000
6762831085,42580,3,1.0,520,5040,1.0,0,0,3,6,520,0,1959,0,110019,28.5464,77.3237,500,4368,3,73,2218800
6762831411,42580,1,1.0,510,3435,1.0,0,0,3,6,510,0,1937,1946,110054,28.4811,77.2726,630,3466,2,80,1827300
6762831434,42580,3,1.0,660,12342,1.0,0,0,3,7,660,0,1979,0,110058,28.6211,77.3413,560,10607,3,69,1800000
6762810264,42581,4,2.5,1840,6675,2.0,0,2,5,9,1840,0,1946,1982,110049,28.5474,77.1961,1705,5850,2,55,22800000
6762810411,42581,4,2.75,1595,7452,1.0,0,3,4,9,970,625,1949,1992,110049,28.4169,77.0391,1300,5597,2,79,19800000
6762810784,42581,5,3.5,1635,2040,2.0,0,0,3,9,1090,545,2011,0,110005,28.5551,76.9904,705,2040,3,72,15720000
6762810863,42581,4,2.75,1910,4425,2.0,0,0,3,10,1910,0,2014,0,110010,28.6612,77.1817,1165,6000,2,70,15240000
6762810880,42581,4,2.5,1440,4501,2.0,0,0,3,10,1440,0,2008,0,110010,28.6648,77.3404,1320,4063,1,56,15120000
6762810949,42581,4,2.75,1705,47698,1.5,0,0,4,10,1705,0,1962,0,110051,28.5711,77.1634,1860,17676,2,51,14760000
6762811116,42581,4,3.5,2185,9180,2.0,0,0,3,11,2185,0,2001,0,110007,28.6147,77.2908,2095,6820,2,71,13800000
6762811994,42581,4,3.75,990,2047,2.0,0,0,3,9,990,0,2009,0,110029,28.8634,77.0146,740,1920,1,71,10944000
6762812256,42581,5,4.25,2360,9370,2.0,0,0,3,11,1605,755,2005,0,110046,28.5811,77.0535,1940,18664,2,64,10500000
6762812476,42581,3,1.75,1225,4301,1.0,0,0,5,8,670,555,1940,0,110033,28.5239,77.3031,1140,2889,2,74,10200000
6762813073,42581,4,2.5,1460,16109,2.0,0,0,5,10,1460,0,1995,0,110038,28.5169,77.2284,1710,18603,1,58,9540000
6762813298,42581,4,3.5,1540,2625,2.0,0,0,3,9,1540,0,2003,0,110021,28.6197,77.3407,1490,2754,2,55,9300000
6762813694,42581,3,1.75,900,2850,1.0,0,0,4,8,500,400,1941,0,110001,28.7646,77.2374,840,2675,3,55,8999400
6762814001,42581,4,2.75,1220,3521,1.5,0,2,4,7,820,400,1941,0,110009,28.4989,77.0743,1085,3950,3,71,8700000
6762814002,42581,3,1.75,940,6650,1.0,0,0,3,7,690,250,1967,0,110049,28.7405,77.1155,1775,5441,3,53,8700000
6762814234,42581,4,2.75,1045,4032,2.0,0,0,5,7,1045,0,1967,0,110010,28.4102,77.3003,730,4200,2,72,8520000
6762814813,42581,3,2.25,890,2126,2.0,0,0,4,8,770,120,1989,0,110056,28.6011,77.1258,1110,2000,2,75,8100000
6762815257,42581,4,2.5,1430,2788,2.0,0,0,3,8,1430,0,2004,0,110060,28.7724,76.9777,1145,5333,3,60,7800000
6762815258,42581,2,1.0,640,2083,1.0,0,0,3,7,640,0,1965,0,110048,28.5626,77.0678,1230,2400,2,80,7800000
6762815356,42581,3,2.5,1705,6904,1.0,0,3,4,10,1225,480,1973,0,110041,28.6706,77.1082,1705,7122,1,58,7788000
6762815479,42581,3,3.0,780,733,3.0,0,0,3,8,780,0,2006,0,110029,28.4984,76.8984,765,1487,2,62,7680000
6762816095,42581,3,2.5,1455,6141,2.0,0,2,3,10,1455,0,1993,0,110047,28.7562,77.2219,1340,11249,1,54,7320000
6762816619,42581,3,2.5,1160,2831,2.0,0,0,3,8,1160,0,2003,0,110012,28.4251,76.9047,1250,2250,1,55,7068000
6762817022,42581,4,2.5,1125,5674,2.0,0,0,3,8,1125,0,1991,0,110034,28.8092,77.0525,1055,4982,1,57,6871800
6762817446,42581,3,2.0,905,6210,1.0,0,0,4,7,905,0,1957,0,110030,28.4951,77.2523,1115,6165,2,60,6668400
6762818016,42581,4,2.5,1480,18715,2.0,0,0,3,9,1480,0,1990,0,110025,28.8197,77.0838,1400,18192,3,71,6479400
6762818813,42581,5,2.0,1135,4326,1.0,0,0,3,7,575,560,1965,0,110003,28.5692,77.271,975,4025,1,76,6156000
6762819359,42581,3,2.0,670,1275,2.0,0,0,3,7,670,0,1984,0,110006,28.7469,77.0209,685,2550,2,74,5940000
6762819484,42581,3,2.5,1005,4862,2.0,0,0,4,8,1005,0,1987,0,110011,28.5532,77.3288,925,3429,3,56,5880000
6762819641,42581,3,1.5,935,3926,1.0,0,0,3,7,650,285,1962,0,110023,28.8348,76.9547,935,4150,1,71,5820000
6762819784,42581,3,2.5,795,715,2.0,0,0,3,8,530,265,2010,0,110056,28.4608,76.8691,810,774,1,57,5760000
6762819887,42581,3,3.25,1130,3850,2.0,0,0,3,8,880,250,2000,0,110054,28.4857,77.2862,940,3764,2,69,5731080
6762820132,42581,3,2.25,1110,4900,2.0,0,0,3,8,1110,0,1987,0,110015,28.6367,77.2261,1210,5116,2,69,5640000
6762820452,42581,3,1.75,700,6077,1.0,0,0,4,7,700,0,1977,0,110021,28.4393,76.966,1270,11761,1,58,5520000
6762820568,42581,3,2.5,750,2222,2.0,0,0,3,8,750,0,1996,0,110011,28.4941,77.3424,865,2204,3,57,5490000
6762820807,42581,4,1.75,990,3675,1.0,0,0,3,7,715,275,1973,0,110034,28.853,77.1011,935,3960,3,60,5400000
6762820808,42581,3,2.5,765,381,2.0,0,0,3,8,525,240,2007,0,110001,28.8687,77.3255,805,741,2,67,5400000
6762821038,42581,4,2.0,970,3175,1.0,0,0,4,7,485,485,1951,0,110029,28.5806,77.1025,480,3175,2,79,5352000
6762821073,42581,3,1.75,560,2000,1.0,0,0,4,7,435,125,1916,0,110027,28.8432,77.0859,735,2000,2,62,5340000
6762821376,42581,3,2.5,760,652,2.0,0,0,3,8,590,170,2006,0,110017,28.6615,77.0746,635,859,1,78,5256000
6762822221,42581,2,1.0,665,2755,1.0,0,0,3,6,425,240,1910,0,110006,28.5295,77.0174,600,2075,2,57,5010000
6762822297,42581,3,1.0,650,2684,1.0,0,0,4,7,650,0,1958,0,110030,28.7372,77.1169,785,4537,2,76,4980000
6762822714,42581,4,2.5,1025,4454,1.0,0,2,4,8,845,180,1986,0,110044,28.7163,77.0763,1095,4456,1,58,4846800
6762823119,42581,3,2.0,945,7020,2.0,0,0,3,7,945,0,1994,0,110057,28.8748,76.8684,945,7009,3,60,4740000
6762823193,42581,4,2.0,725,2728,1.0,0,0,5,7,725,0,1951,0,110062,28.5272,76.9802,490,3050,1,75,4716000
6762823265,42581,3,3.0,1240,7070,1.0,0,0,3,8,750,490,1994,0,110025,28.7226,76.9566,1240,5333,2,57,4680000
6762823611,42581,3,2.0,840,4473,1.0,0,0,3,6,470,370,1996,0,110046,28.425,77.2837,775,5812,3,65,4572000
6762823645,42581,3,2.0,1005,8368,2.0,0,0,4,6,1005,0,1929,0,110039,28.4546,77.1494,945,5738,3,78,4560000
6762823859,42581,3,1.75,1050,4533,1.0,0,0,3,8,720,330,1962,0,110073,28.4019,77.2318,1000,4566,3,76,4500000
